categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,fuente,jurisdiccion,año_inauguracion,IDSInCA
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Postal Y Telegráfico,José Aarón Salmun Feijoo 555,,C1274AGE,11,4302 3104,,,DNPyM,Nacional,1928,300225
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Geográfico Dr. Juan B. Terán Y Museo De Ciencias Naturales Ángel Gallardo,Catamarca 2099,,C1246AAQ,11,4941 3777 INT. 220,,,DNPyM,Municipal,1929,300226
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Bellas Artes De La Boca De Artistas Argentinos Benito Quinquela Martín,Avda. Pedro de Mendoza 1835,,C1169AAC,11,4301 1080,museoquinquela@yahoo.com.ar ,,DNPyM,Municipal,1936,300227
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Instituto Nacional De Estudios De Teatro,Avda. Córdoba 1199,,C1055AAB,11,4816 7212 INT. 179,,,DNPyM,Nacional,1936,300228
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional De Arte Decorativo,Av. del Libertador 1902,,C1425AAS,11,4801 8248,museo@mnad.org,,DNPyM,Nacional,1937,300229
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Y Numismático Del Banco Central De La República Argentina Dr. José Evaristo Uriburu,San Martín 216,,C1004AAF,11,4348 3882,museo@bcra.gov.ar,,DNPyM,Nacional,1941,300230
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Sadaic Vicente López Y Planes,Lavalle 1547,,C1048AAK,11,4379 8600 INT. 8539,,www.sadaic.org.ar,DNPyM,Privada,1962,300231
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Español Enrique Larreta,Juramento 2291,,C1428DNK,11,4783 2640,museolarreta@infovia.com.ar,,DNPyM,Municipal,1962,300232
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Escuela Museo De Bellas Artes Gral. Urquiza,Yerbal 2370,,C1406GKB,11,4612 0566,,,DNPyM,Municipal,1963,300233
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Buque Museo Fragata A.R.A. Presidente Sarmiento,Puerto Madero. dique 3,,1104,11,4334 9386,,www.ara.mil.ar,DNPyM,Nacional,1964,300234
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Roca - Instituto De Investigaciones Históricas,Vicente López 2220,,C1128ACJ,11,4803 2798,,,DNPyM,Nacional,1964,300235
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Y Numismático Del Banco De La Nación Argentina,Bartolomé Mitre 326,,C1036AAF,11,4347 6277,,,DNPyM,Nacional,1966,300236
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Judío De Buenos Aires Dr. Salvador Kibrick,Libertad 769,,C1012AAO,11,4123 0102,museojudio@fundacionjudaica.net,,DNPyM,Privada,1967,300237
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Farmacia Dra. Rosa D'Alessio De Carnevale Bonino,Junín 956,,C1113AAD,11,4964 8200 INT. 8339,,,DNPyM,Nacional,1970,300238
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional Y Centro De Estudios Históricos Ferroviarios,Avda. del Libertador San Martín 405,,C1001ABE,11,4318 3343,museoferroviario@dnsbe.gov.ar,,DNPyM,Nacional,1971,300239
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De La Afip,Hipólito Irigoyen 370 pb,,C1086AAD,11,4347 2396,museo@afip2.gov.ar,,DNPyM,Nacional,1974,300240
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Telecomunicaciones,Sarmiento 151,,C1041AAC,11,4347 9461,museo@secom.gov.ar,,DNPyM,Nacional,1978,300241
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Y Centro De Estudios Históricos De La Facultad De Odontología De Bs. As. Profesor Dr. Orestes Walter Siutti,Marcelo T. de Alvear 2142,,C1122AAH,11,4964 1271,,,DNPyM,Nacional,1980,300242
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional Del Hombre,3 de Febrero 1370/78,,C1426BJN,11,4783 6554,museo@bibapl.edu.ar,,DNPyM,Nacional,1981,300243
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Notarial Argentino,Avda. Callao 1542,,C1024AAO,11,4801 0081 INT. 137,comunicacioninstitucional@colegio-escribanos.org.ar,,DNPyM,Privada,1981,300244
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Manoblanca,Tabaré 1371,,C1437FHG,11,4918 9448,,,DNPyM,Privada,1983,300245
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Archivo Y Museo Históricos Del Banco De La Provincia De Buenos Aires Dr. Arturo Jauretche,Sarmiento 362,,C1041AAH,11,4331 1775,bpmuseo@bapro.com.ar,www.bapro.com.ar/museo,DNPyM,Provincial,1984,300246
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De La Gendarmería Nacional,Avda. Presidente Ramón S. Castillo 788 (Avda. Pres. Ramón S Castillo y Prefectura Naval (ex calle 8),,C1104AMT,11,4310 2642,,,DNPyM,Nacional,1985,300247
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Participativo De Ciencias,"Junín 1930, 1° Centro Cultural Recoleta",,C1113AAX,11,4806 3456,info@mpc.org.ar,,DNPyM,Privada,1988,300248
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Ciencia Y Técnica,Las Heras 2214,,C1127AAR,11,804 3340,,,DNPyM,Nacional,1991,300249
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Xul Solar,Laprida 1212,,C1425EKF,11,4824 3302,xulsolar@ciudad.com.ar,,DNPyM,Privada,1993,300250
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Primer Museo Histórico Ernesto Che Guevara,Rojas 129,,C1405AAC,11,4903 3285,,,DNPyM,Municipal,1996,300251
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Patrimonio Del Palacio De Las Aguas Corrientes,Riobamba 750,,C1025ABP,11,6319 1104,,,DNPyM,Nacional,1996,300252
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Evita - Instituto Nacional Eva Perón De Investigaciones Históricas,Lafinur 2988,,C1425FAB,11,4807 0306,,,DNPyM,Nacional,2002,300253
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Iser,Ramos Mejia 1398,,C1104AJN,11,4313 3427,,,DNPyM,Nacional,2004,300254
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Vecinal De Flores Blanca Angélica Gandini,Avda. Nazca 371,,C1406AJC,11,4611 2607,,,DNPyM,Privada,2004,300255
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Deuda Externa,José E. Uriburu 781,,C1027AAO,11,4370 6105,,,DNPyM,Nacional,2005,300256
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Anconetani Del Acordeón - Musa,Guevara 492/ 478,,C1427BRJ,11,4553 9440,,,DNPyM,Privada,2005,300257
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Colección De Arte Amalia Lacroze De Fortabat,Olga Cossettini 141,,C1107CCC,11,4310 6600,,,DNPyM,Privada,2008,300258
Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Muhu - Museo Del Humor,Av. de los Italianos 851,,C1107BLF,11,4516 0944,,,DNPyM,Gobierno de la Ciudad,2012,300259
Espacios de Exhibición Patrimonial,Museos,Córdoba,Achiras,Museo Del Desierto,General Cabrera S/N,,X5833BJC,3582,495 370,,,DNPyM,Municipal,,300004
Espacios de Exhibición Patrimonial,Museos,Córdoba,Alberdi,Museo Anatómico Dr. Pedro Ara,Chubut 419 - Alberdi,,X5800XAA,351,433 7024,,,DNPyM,Nacional,1878,300008
Espacios de Exhibición Patrimonial,Museos,Córdoba,Alta Gracia,Museo Casa Taller Gabriel Dubois,Gabriel Dubois 343,,X5186NPG,,,,,DNPyM,,,300013
Espacios de Exhibición Patrimonial,Museos,Córdoba,Alta Gracia,Museo Manuel De Falla,Avda. Carlos Pellegrini 1011,,X5186NKN,547,429 292,,,DNPyM,Municipal,1970,300014
Espacios de Exhibición Patrimonial,Museos,Córdoba,Alta Gracia,Museo Nacional De La Estancia Jesuítica De Alta Gracia Y Casa Del Virrey Liniers,"Av. Padre Viera 41, Esq. Solares",,X5186XAE,3547,421 303,direccion@museoliniers.org.ar,www.museoliniers.org.ar/,DNPyM,Nacional,1977,300015
Espacios de Exhibición Patrimonial,Museos,Córdoba,Altos de Chipion,Museo Municipal De Historia Y Ciencias Naturales Los Sanavirones De Altos De Chipión,Luchini 605,,X2417ALG,3562,493 109,,,DNPyM,Municipal,1905,300018
Espacios de Exhibición Patrimonial,Museos,Córdoba,Arroyito,Museo Histórico Municipal José Domingo Mercado,Antigua Comisaría de la Ciudad,,X2432EGI,,,,,DNPyM,Municipal,2007,300038
Espacios de Exhibición Patrimonial,Museos,Córdoba,Balnearia,Museo Histórico Municipal San José Estación Balnearia,Ex Estación del Ferrocarril Belgrano,,X5141AGA,3563,420 876,,,DNPyM,Municipal,,300051
Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Municipal De Bellas Artes Walter De Navazio,General Paz 48,,X2550DYB,3534,426 488,,,DNPyM,Municipal,1960,300059
Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Histórico Regional Sgto. Lorenzo De Lara,General Paz 48,,X2550DYB,3534,426 488,tulio@southlink.com.ar,,DNPyM,Municipal,1977,300060
Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Atelier Carlos López Álvarez,Hipólito Irigoyen 710,,X2550AGP,3534,424 416,,,DNPyM,Privada,2007,300061
Espacios de Exhibición Patrimonial,Museos,Córdoba,Cerro Colorado,Reserva Natural Y Cultural Cerro Colorado Museo Arqueológico,Calle Pública S/N,,X5244AEB,,,,,DNPyM,Provincial,,300107
Espacios de Exhibición Patrimonial,Museos,Córdoba,Colonia Caroya,Estancia Jesuítica De Caroya,Ruta E 66 S/N,,X5223AVH,3525,462 300,,,DNPyM,Provincial,,300269
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Obispo Fray José Antonio De San Alberto,Caseros 124,,X5000AHD,351,434 1616,,,DNPyM,Privada,,300292
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Dr. Alfredo Stelzner,Vélez Sarsfield 299,,X5000JJC,351,433 2100,,,DNPyM,Nacional,,300293
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Del Banco De La Provincia De Córdoba,San Jerónimo 166,,X5000AGD,351,420 7207,,,DNPyM,Provincial,,300294
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Provincial De Bellas Artes Emilio A. Caraffa,Avda. Hipólito Irigoyen 651,,X5000JHG,351,433 3412,museocaralla@cba.gov.ar,,DNPyM,Provincial,1918,300295
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Municipal De Bellas Artes Dr. Genaro Pérez,Avda. Gral. Paz 33,,X5000XLA,351,434 1646,museogenaroperez@Cordoba.com.ar,,DNPyM,Municipal,1947,300296
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo De Arte Religioso Juan De Tejeda,Independencia 122,,X5000IUD,351,570 2545,,,DNPyM,Mixta: Municipal / Privada,1974,300297
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Meteorológico Nacional Dr. Benjamín A. Gould,San Luis 808,,X5000BBL,351,434 2221,,www.smn.gov.ar/museo/cordoba/inicio.html,DNPyM,Nacional,1992,300298
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Histórico De La Universidad Nacional De Córdoba - Manzana Jesuítica,Obispo Trejo 242,,X5000IYF,351,433 2075,direccion@museohist.unc.edu.ar,,DNPyM,Nacional,2004,300299
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Histórico Hospital De Clínicas,Santa Rosa 1564,,X5000ETF,351,433 7014 INT 112,museohnc@hotmail.com,,DNPyM,Nacional,2005,300300
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Provincial De Ciencias Naturales Arturo U. Illia,Poeta Lugones 395 - Barrio Nueva Córdoba,,X5000HZD,351,434 4070,,,DNPyM,Provincial,2011,300301
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Histórico Provincial Marqués De Sobremonte,Rosario de Santa Fe 218,,X5000ACF,351,433 1661,,,DNPyM,Provincial,1887,300302
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Astronómico Pte. D.F. Sarmiento - Dr. B.A. Gould,Laprida 854,,X5000BGR,351,433 2146,,,DNPyM,Nacional,,300303
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo De Antropología,Av. Hipólito Irigoyen 174,,X5000JHO,351,433 1058,museo@ffyh.unc.edu.ar,,DNPyM,Nacional,1946,300304
Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Casa De La Reforma Universitaria,"La Rioja, Esquina Paseo de la Reforma",,X5000EWF,351,433 7060,,,DNPyM,Nacional,1999,300305
Espacios de Exhibición Patrimonial,Museos,Córdoba,Cruz Chica,Museo La Casa De Manuel Mujica Lainez,Manuel Mujica Lainez S/N,,X5178AHB,,,,,DNPyM,Privada,1991,300324
Espacios de Exhibición Patrimonial,Museos,Córdoba,El Fuertecito,Museo Escolar El Fuertecito,Alicia  Rossi de Comba S/N,,X2428XAC,3576,490 021,,,DNPyM,Provincial,2009,300340
Espacios de Exhibición Patrimonial,Museos,Córdoba,El Tío,Museo Histórico Municipal Estación El Tío,"25 de Mayo S/N, Ex Estación Ferroviaria",,X2432AMR,3576,491 015,,,DNPyM,Municipal,2010,300344
Espacios de Exhibición Patrimonial,Museos,Córdoba,"Embalse, Río Tercero",Museo Eva Perón,Camino a la Cruz S/N,,X5856BTC,3571,486 859,,,DNPyM,Nacional,,300347
Espacios de Exhibición Patrimonial,Museos,Córdoba,Jesús María,Estancia De Jesús María - Museo Jesuítico Nacional,Pedro de Oñate S/N,,X5220CWO,3525,421 256,mjn-jm@coo85.com.ar,,DNPyM,Nacional,1946,300427
Espacios de Exhibición Patrimonial,Museos,Córdoba,La Calera,Museo Ricardo Pedroni,"San Martín 425, Barrio Centro",,X5151EMI,3543,466 022,,,DNPyM,Provincial,1963,300435
Espacios de Exhibición Patrimonial,Museos,Córdoba,La Carlota,Museo Réplica Del Tercer Fuerte De La Punta Del Sauce,Hilarión Abaca Parque Costanero,,X2670AKJ,3584,429 687,,,DNPyM,Municipal,1997,300436
Espacios de Exhibición Patrimonial,Museos,Córdoba,La Cumbre,Museo Sala Miguel Ocampo,José Hernández 630,,X5180GQB,3548,457 036,,,DNPyM,Privada,2007,300440
Espacios de Exhibición Patrimonial,Museos,Córdoba,La Falda,Museo De Ferrocarriles En Miniatura Trenshow,"Las Murallas 200, Villa Edén",,X5172BDB,3548,423 041,info@trenshow.net,,DNPyM,Privada,1987,300441
Espacios de Exhibición Patrimonial,Museos,Córdoba,La Falda,Museo Del Deporte Pierre De Coubertin,Dr. Meincke 32,,X5172ABB,,,,,DNPyM,Privada,1992,300442
Espacios de Exhibición Patrimonial,Museos,Córdoba,La Paquita,Museo Municipal Remembranza,Antigua Estación Ferroviaria de la Paquita,,X2416AWC,3562,495 009,,,DNPyM,Municipal,,300446
Espacios de Exhibición Patrimonial,Museos,Córdoba,La Para,Museo Regional Del Trabajo,Bv. Sarmiento Esq. Rivadavia (Predio Ferroviario),,X5137AYF,3575,491 001,,,DNPyM,Municipal,2011,300447
Espacios de Exhibición Patrimonial,Museos,Córdoba,La Para,Museo Histórico Municipal La Para,Gral. Roca 551 - Ex Estación del Ferrocarril,,X5137AWK,3575,491 446,museolapara@cooplapara.com.ar,,DNPyM,Municipal,1989,300448
Espacios de Exhibición Patrimonial,Museos,Córdoba,La Puerta,Museo Arqueológico La Puerta,"Calle Principal S/N,  frente a plaza principal",,4711,383,449 9621,,,DNPyM,Municipal,,300475
Espacios de Exhibición Patrimonial,Museos,Córdoba,La Puerta,Museo Histórico Municipal,9 de Julio y Pasaje Intendente Omar Oviedo Rojas (Ex Estación Ferroviaria),,X5137ADQ,3575,422 040,,,DNPyM,Municipal,2004,300476
Espacios de Exhibición Patrimonial,Museos,Córdoba,La Tordilla,Museo Histórico Municipal De La Tordilla,Av. Libertad 121,,X2435ALG,3576,496 011,,,DNPyM,Municipal,2009,300485
Espacios de Exhibición Patrimonial,Museos,Córdoba,Laboulaye,Archivo Y Museo Histórico Manuel A. Moreira,Prown y Rivadavia,,X6120ESP,,,,,DNPyM,Municipal,,300486
Espacios de Exhibición Patrimonial,Museos,Córdoba,Las vertientes de la Granja,Museo Particular Atahualpa,Ruta E-53 s/n,,X5107XAL,3525,491 500,,,DNPyM,Privado,1990,300506
Espacios de Exhibición Patrimonial,Museos,Córdoba,Leones,Museo William Henry Partridge,Intendente Zanotti 858,,X2594DPL,3472,481 850,,,DNPyM,Privada,1967,300510
Espacios de Exhibición Patrimonial,Museos,Córdoba,Los Cocos,Museo La Loma,Av. Dra. Cecilia Grierson 1898,,X5182ACA,3548,492 140,museolaloma@mundomail.net,,DNPyM,Municipal,1980,300520
Espacios de Exhibición Patrimonial,Museos,Córdoba,Luque,Museo Histórico Municipal,Predio de Ex Ferrocarriles Argentinos Entre Santa Fe y Bv. Chacabuco,,X5967ABL,573,801 13 / 803 48,,,DNPyM,Municipal,1995,300525
Espacios de Exhibición Patrimonial,Museos,Córdoba,Marull,Museo Municipal De Marull,"Av. Mariano Marull S/N, Ex Estación Ferroviaria",,X5139AOP,3563,492 008,museomarull@hotmail.com,,DNPyM,Municipal,2005,300542
Espacios de Exhibición Patrimonial,Museos,Córdoba,Mina Clavero,Museo De Las Campanas,Urquiza 962,,X5889CXE,3544,471 736,,,DNPyM,Privada,,300560
Espacios de Exhibición Patrimonial,Museos,Córdoba,Mina Clavero,Museo Piedra Cruz Sur,Av. Mitre 1012,,X5889CXQ,3544,472 640,,,DNPyM,Privada,2017,300561
Espacios de Exhibición Patrimonial,Museos,Córdoba,Morteros,Museo Regional Morteros,Sarmiento y Riobamba,,X2421AEO,3562,404 588,,,DNPyM,Municipal,1974,300577
Espacios de Exhibición Patrimonial,Museos,Córdoba,Nono,Museo Polifacético Rocsen,"Alto de la Quinta S/N Área Rural, a 5 Km. de Nono",,X5887BDC,3544,498 218,museorocsen@vdolores.com.ar,www.museorocsen.org,DNPyM,Privada,1973,300585
Espacios de Exhibición Patrimonial,Museos,Córdoba,Paraje Loza Corral,Casa Museo Fernando Fader,Camino Provincial,,X5201XAD,3521,422 044,,,DNPyM,Provincial,1965,300592
Espacios de Exhibición Patrimonial,Museos,Córdoba,Porteña,Museo Municipal Porteña,Bv. 25 de Mayo S/N,,X2415BGR,3564,450 303,museoyarchivo@yahoo.com,,DNPyM,Municipal,1992,300613
Espacios de Exhibición Patrimonial,Museos,Córdoba,Pozo del Molle,Museo Y Archivo Histórico Municipal Pablo Recla,Centro Cívico Cultural la Estación,,X5913CNE,353,483 0101,,,DNPyM,Municipal,1990,300619
Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Cuarto,Museo Municipal De Bellas Artes,Colón 149 - Planta Alta,,X5800DKC,358,467 1209,museomunicipaldebellasartes@riocuarto.gov.ar,,DNPyM,Municipal,1937,300685
Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Cuarto,Museo Histórico Regional De Río Cuarto,Fotheringham 178,,X5800DGD,358,467 1208,,,DNPyM,Municipal,1985,300686
Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Cuarto,Museo Del Riel,Boulevard Roca y Ameghino,,X5800CJJ,358,467 1222,museodelriel@riocuarto.gov.ar,,DNPyM,Municipal,1999,300687
Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Primero,Museo Rural De Río Primero,Predio del Ferrocarril (Al Lado de la Terminal de Ómnibus),,X5127BGO,3574,420 026,,,DNPyM,Municipal,2008,300703
Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Primero,Museo Histórico Y De Ciencias Naturales Del Instituto Contardo Ferrini,Pablo Robert 90,,X5127BUN,3574,420 026,,,DNPyM,Privada,1971,300704
Espacios de Exhibición Patrimonial,Museos,Córdoba,Rio Segundo,Museo Arqueológico Provincial Aníbal Montes,Leandro N. Alem 1061,,X5960ABK,3572,428 249,,,DNPyM,Provincial,1974,300705
Espacios de Exhibición Patrimonial,Museos,Córdoba,Rio Tercero,Museo Regional Florentina Ameghino,Int. Bonzano Entre Angélica Prado y L. Torres de Maldonado,,X5850EVB,3571,422 150,,,DNPyM,Municipal,1985,300706
Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Tercero,Museo Estafeta Postal Lastenia Torres De Maldonado,Arenales 75,,X5850CBA,3571,439 276,culturario3@itc.com.ar,,DNPyM,Municipal,2005,300707
